99.9681630000000	0.000452655690000000	-0.000119137720000000
79.4157410000000	0.000461544780000000	-8.14644370000000e-05
63.0822790000000	0.000470016210000000	-4.88826440000000e-05
50.1122320000000	0.000482666480000000	-2.74706420000000e-05
39.8088990000000	0.000492334540000000	-9.53488690000000e-06
31.6295780000000	0.000502665640000000	1.75230120000000e-06
25.1206020000000	0.000513126140000000	1.16501970000000e-05
19.9553380000000	0.000521332320000000	1.50282020000000e-05
15.8468640000000	0.000529702460000000	1.84320890000000e-05
12.5873090000000	0.000536018520000000	1.89872640000000e-05
9.99681660000000	0.000540308890000000	1.84103360000000e-05
7.93956230000000	0.000544674050000000	1.92372300000000e-05
6.31058220000000	0.000549251560000000	1.74867580000000e-05
5.01283260000000	0.000552773130000000	1.66538390000000e-05
3.98190330000000	0.000554790430000000	1.64507020000000e-05
3.16295770000000	0.000557717050000000	1.56716140000000e-05
2.51084570000000	0.000559041280000000	1.57327760000000e-05
1.99553370000000	0.000560432850000000	1.48409160000000e-05
1.58532710000000	0.000562316390000000	1.41588270000000e-05
1.25825410000000	0.000563703190000000	1.50939050000000e-05
1.00006160000000	0.000565487540000000	1.54285340000000e-05
0.794559720000000	0.000567498090000000	1.54534100000000e-05
0.630905510000000	0.000569002410000000	1.72283640000000e-05
0.500945750000000	0.000570930420000000	1.82971930000000e-05
0.398211180000000	0.000572358430000000	1.98473370000000e-05
0.316192950000000	0.000574438480000000	2.20777020000000e-05
0.251221660000000	0.000576377560000000	2.48679970000000e-05
0.199573490000000	0.000578016620000000	2.75550720000000e-05
0.158418720000000	0.000581358500000000	3.17514200000000e-05
0.125938650000000	0.000584509340000000	3.68837100000000e-05
0.0999517740000000	0.000587434040000000	4.31205080000000e-05
