99.968163	0.00045390983	-0.00011837289
79.415741	0.00046165806	-8.1252903e-05
63.082279	0.0004708395	-5.1520059e-05
50.112232	0.00048027257	-2.5695454e-05
39.808899	0.00049177016	-9.193639e-06
31.629578	0.00050215924	2.8831012e-06
25.120602	0.00051027624	1.0200945e-05
19.955338	0.00051850721	1.7696771e-05
15.846864	0.00052943273	1.8925433e-05
12.587309	0.00053350069	2.0165433e-05
9.9968166	0.00053926976	2.127114e-05
7.9395623	0.0005446985	2.2528886e-05
6.3105822	0.00054819812	2.1300866e-05
5.0128326	0.00055047154	1.9926856e-05
3.9819033	0.00055390468	2.143786e-05
3.1629577	0.00055719475	2.2385157e-05
2.5108457	0.00055906596	2.2718117e-05
1.9955337	0.00056119147	2.3796298e-05
1.5853271	0.00056381873	2.5222715e-05
1.2582541	0.00056601304	2.7757686e-05
1.0000616	0.00056873832	3.072479e-05
0.79455972	0.00057107251	3.493312e-05
0.63090551	0.0005742645	3.9003866e-05
0.50094575	0.00057647674	4.5185359e-05
0.39821118	0.00058076181	5.1969124e-05
0.31619295	0.0005832772	6.187032e-05
0.25122166	0.00058766583	7.1047485e-05
0.19957349	0.00059420522	8.449539e-05
0.15841872	0.00059833878	0.0001021984
0.12593865	0.00060262793	0.00011886988
0.099951774	0.00061078282	0.00013951652
