99.968163	0.00045216354	-0.00011427524
79.415741	0.00046025621	-7.5276803e-05
63.082279	0.00047212976	-4.3567463e-05
50.112232	0.00048263915	-1.98424e-05
39.808899	0.0004940175	-3.5298294e-06
31.629578	0.00050594151	1.0219431e-05
25.120602	0.00051898684	1.8472005e-05
19.955338	0.00052829855	2.3664266e-05
15.846864	0.00053898658	2.7075424e-05
12.587309	0.00054563239	2.6406316e-05
9.9968166	0.00055200385	2.6188342e-05
7.9395623	0.00055777526	2.5873731e-05
6.3105822	0.00056284224	2.3698694e-05
5.0128326	0.00056638534	2.2205722e-05
3.9819033	0.0005694615	2.096475e-05
3.1629577	0.00057266431	2.0834272e-05
2.5108457	0.00057469791	1.9518728e-05
1.9955337	0.00057703617	1.8992017e-05
1.5853271	0.00057946745	1.9083802e-05
1.2582541	0.0005808844	1.9172738e-05
1.0000616	0.00058293407	2.0142392e-05
0.79455972	0.0005857799	2.0940606e-05
0.63090551	0.00058755884	2.212369e-05
0.50094575	0.00058986439	2.404246e-05
0.39821118	0.00059200631	2.6236959e-05
0.31619295	0.00059487676	2.9353323e-05
0.25122166	0.00059729221	3.3063618e-05
0.19957349	0.0006004739	3.7223217e-05
0.15841872	0.00060485554	4.3171021e-05
0.12593865	0.00060794945	5.0573435e-05
0.099951774	0.00061243819	5.6905119e-05
